"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol s-1)","GPP (mmol m-2 s-1)","theta0","theta1","theta2","theta3","theta4","RHIZF0 (mmol s-1)","RHIZF1 (mmol s-1)","RHIZF2 (mmol s-1)","RHIZF3 (mmol s-1)","RHIZF4 (mmol s-1)","FinRootC0 (gC m-2 grd)","FinRootC1 (gC m-2 grd)","FinRootC2 (gC m-2 grd)","FinRootC3 (gC m-2 grd)","FinRootC4 (gC m-2 grd)","MicrobN0 (gN m-2 grd)","MicrobN1 (gN m-2 grd)","MicrobN2 (gN m-2 grd)","MicrobN3 (gN m-2 grd)","MicrobN4 (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","SLA (m-2 kgC)","RLA (m2 m-2)","RA0 (m2 m-2","RA1 (m2 m-2)","RA3 (m2 m-2)","RA4 (m2 m-2)","RA4 (m2 m-2)","Reproduction (gC m-2)"
"189",189,0.867456539219982,39.60808,-1.02859,-1.33056,-2.20049,5.166097393075,22.78735,30.76805,145.7995,56.1135,2.0104357436795,4.34115483649847,0.282342583333333,0.230574666666667,0.193328541666667,0.212299,0.310713,0.6044460773685,1.1291934266125,-0.1342078493231,2.846355687175e-06,0.411001523302,7.314485625,14.446549375,21.8987179166667,4.067060625e-06,4.91783541666667,7.880060625,15.1197645833333,38.2808020833333,1.05623479166667,17.3042208333333,1.064514375,2.13827666666667,7.6,1.85425708333333,0.121995125,0.241659333333333,0.524090291666667,2.52233479166667e-07,0.112254833333333,0
"190",190,2.15544037680766,39.60808,-0.9966305,-1.28099,-2.290615,5.22234521886,23.15755,31.1768,145.1815,30.3434,2.096100145041,3.82461043785892,0.273095270833333,0.2218691875,0.1940349375,0.212299,0.310713,0.576919669725,1.048244874474,0.0855610964754,2.73482623512e-06,0.385369781895,7.31457083333333,14.4429422916667,21.8914358333333,4.04914729166667e-06,4.91907291666667,7.81268520833333,15.00359375,37.9228395833333,1.047265,17.33971875,1.068364375,2.14676416666667,7.6,1.84673625,0.122012104166667,0.241644583333333,0.524058520833333,2.52260166666667e-07,0.112284625,0
"191",191,1.39851533086567,39.60808,-1.02354,-1.275505,-2.140505,5.296162556755,23.207525,31.380875,144.643,40.6111,1.7852396374755,4.21063261082819,0.263857541666667,0.213744104166667,0.194415708333333,0.212299,0.310713,0.525151309347,0.9087531178995,-0.006356414034012,2.1660512596645e-06,0.3576893793955,7.31383125,14.4382875,21.8832366666667,4.0310775e-06,4.919445625,7.75036145833333,14.89110625,37.5712375,1.03851333333333,17.3799854166667,1.06694104166667,2.15560458333333,7.6,1.838878125,0.122024125,0.2416278125,0.524039958333333,2.52299208333333e-07,0.1123079375,0
"192",192,2.08047386025027,40.16106,-1.05341,-1.262865,-2.21672,5.29966753684,23.26835,31.5356,144.1725,28.7699,1.789560350736,4.10881797118321,0.254950104166667,0.2064935,0.1947776875,0.212299,0.310713,0.497880255068,0.813948170916,0.1422015232832,2.13256596741e-06,0.335526938624,7.313634375,14.4344189583333,21.8754175,4.01287958333333e-06,4.92027520833333,7.68453,14.7707541666667,37.2256458333333,1.02996625,17.43158125,1.069228125,2.16446604166667,7.6,1.83111854166667,0.122039541666667,0.241614020833333,0.5240118125,2.52330979166667e-07,0.112334416666667,0
"193",193,1.7009753871261,41.12172,-1.12746,-1.30102,-2.442585,5.140739116015,23.592275,31.641225,143.73175,33.1282,2.076886808124,3.536599850793,0.246751333333333,0.200791479166667,0.194831833333333,0.2122993125,0.310713,0.5787508138535,0.657654633039,0.4594611455135,2.997954061645e-06,0.3810169559035,7.313203125,14.4303120833333,21.867344375,3.99454e-06,4.920883125,7.620375625,14.6500583333333,36.88575,1.021620625,17.4821729166667,1.06910520833333,2.173390625,7.6,1.82333875,0.1220535,0.24160025,0.523986770833333,2.52365958333333e-07,0.11235925,0
"194",194,2.38146498541182,41.90494,-1.188765,-1.36304,-2.457315,4.98610511469,22.89555,31.58285,143.325,23.37555,1.891506472157,3.44444330504375,0.239446583333333,0.197360979166667,0.194651854166667,0.2123,0.310713,0.5735787632795,0.44657380262,0.491481224704,3.144730558805e-06,0.379870499675,7.31233125,14.4258335416667,21.8587560416667,3.97604416666667e-06,4.92101520833333,7.55678395833333,14.5283979166667,36.5513125,1.01349395833333,17.5283333333333,1.05670291666667,2.18205020833333,7.6,1.81580583333333,0.122064854166667,0.24158725,0.523966791666667,2.52406666666667e-07,0.11238075,0
"195",195,2.5303609614685,42.60366,-1.274465,-1.44443,-2.359805,4.81877251525,22.5526,31.4144,142.88525,20.574,1.574949968148,2.93573705776987,0.230491145833333,0.194959125,0.194221645833333,0.2123,0.310713,0.55827723199,0.246975504303,0.38815723613,3.176638288995e-06,0.3815367106465,7.310470625,14.4201695833333,21.8492710416667,3.95736e-06,4.92034416666667,7.49869875,14.4129083333333,36.2221791666667,1.00562208333333,17.5748125,1.04643895833333,2.19020770833333,7.6,1.808648125,0.1220696875,0.2415713125,0.523961375,2.52459666666667e-07,0.112397479166667,0
"196",196,2.57587406231794,43.16266,-1.3418,-1.50321,-2.424905,4.69637773157,22.1652,31.15275,142.41475,19.54815,1.62795220282,3.12087357849558,0.2226310625,0.193624104166667,0.193765583333333,0.2123,0.310713,0.590076084833,0.1996587406737,0.428458788335,3.620236671555e-06,0.4097559518355,7.30827791666667,14.414151875,21.8393972916667,3.93848375e-06,4.91935958333333,7.44146833333333,14.29881875,35.8981791666667,0.997988145833333,17.6304520833333,1.03672354166667,2.197768125,7.6,1.80200333333333,0.122072458333333,0.2415550625,0.5239604375,2.52517479166667e-07,0.112411875,0
"197",197,2.538972147206,43.54854,-1.4204,-1.564955,-2.45354,4.55723306156,21.965075,30.89005,141.891,18.7957,1.5196931992985,2.96931797059229,0.2128579375,0.192587125,0.193263145833333,0.2123,0.310713,0.569048663246,0.1407632291203,0.397640795441,3.79307350686e-06,0.412234999665,7.30600208333333,14.4079947916667,21.82945,3.91943520833333e-06,4.91836354166667,7.385265625,14.1870895833333,35.5788833333333,0.990582125,17.6804666666667,1.030569375,2.20486875,7.6,1.79577291666667,0.1220745625,0.241538,0.523960395833333,2.52576125e-07,0.112426770833333,0
"198",198,1.009184,43.54854,-1.5059,-1.622255,-1.88515,4.440033869705,21.998925,30.651025,141.33525,21.71695,0.24226045059575,2.56887063162075,0.205517520833333,0.192221375,0.1928900625,0.212300416666667,0.310713,0.2169870407002,-0.069914764651,-0.1036461458035,1.4233802872795e-06,0.1988328829484,7.30378145833333,14.4019625,21.8193866666667,3.90023583333333e-06,4.917303125,7.32639041666667,14.0737604166667,35.2640479166667,0.983382625,17.7381458333333,1.02343541666667,2.211519375,7.6,1.78995270833333,0.122077416666667,0.241522395833333,0.523959270833333,2.52635125e-07,0.1124408125,0
"199",199,2.5483596325261,43.54854,-1.527885,-1.63535,-2.625625,4.28871693498,21.681775,30.369225,140.7655,17.5824,1.52635822563,2.84564363752591,0.200797,0.191971,0.192579645833333,0.212301,0.310713,0.428923801232,0.1859349473028,0.482767271876,4.29208768252e-06,0.428727548248,7.30178333333333,14.3962335416667,21.809358125,3.88092145833333e-06,4.916330625,7.26530041666667,13.9590583333333,34.9534208333333,0.9763354375,17.79709375,1.0169339375,2.21772791666667,7.6,1.78453458333333,0.122081708333333,0.241508625,0.52395425,2.52691895833333e-07,0.112455229166667,0
"200",200,2.43723302873494,43.54854,-1.632505,-1.751285,-2.557685,4.001025441195,21.334025,30.105425,140.1305,16.06575,1.219910985882,2.74456929495438,0.1951583125,0.191110333333333,0.192032541666667,0.212301,0.310713,0.240506051498,0.12447401213555,0.413377142141,4.498653307055e-06,0.441549666194,7.29926333333333,14.38975875,21.7990302083333,3.8614875e-06,4.91508479166667,7.208726875,13.85153125,34.6467479166667,0.9694428125,17.8550666666667,1.0097114375,2.22384958333333,7.6,1.77916895833333,0.12208275,0.241491229166667,0.523957166666667,2.52754416666667e-07,0.112468520833333,0
"201",201,2.49486246246681,43.54854,-1.73934,-1.86429,-2.754315,3.820266825765,21.475375,29.879975,139.4745,17.00105,1.4346165930365,2.77917224450325,0.1918035625,0.190253625,0.191382666666667,0.212301,0.310713,0.16957688494095,0.17175872880125,0.574420809185,5.40945687171e-06,0.518856269353,7.29656708333333,14.3830958333333,21.7884402083333,3.84191270833333e-06,4.91363395833333,7.15190333333333,13.7446229166667,34.34401875,0.962736625,17.9114583333333,1.00725689583333,2.22909229166667,7.6,1.77451,0.122082520833333,0.241474020833333,0.52396275,2.52819875e-07,0.112480604166667,0
"202",202,2.7460389117471,43.54854,-1.8428,-1.97144,-2.784335,3.53453383266,21.5709,29.716625,138.789,13.8619,1.3055157527775,2.5303460637388,0.1899596875,0.189446666666667,0.190676583333333,0.212301,0.310713,0.1018684432236,0.1370132225841,0.5230565706015,5.790106289685e-06,0.5435705927415,7.29382333333333,14.3763122916667,21.7777727083333,3.82219354166667e-06,4.91214770833333,7.0965775,13.64038125,34.0450166666667,0.9562035,17.9649125,1.0030855,2.233505,7.6,1.770528125,0.122082229166667,0.241456104166667,0.523969020833333,2.52886020833333e-07,0.112492395833333,0
"203",203,2.85958681664942,43.54854,-1.93394,-2.06262,-2.83289,3.280370353935,21.520525,29.57,138.085,12.3759,1.217670514411,2.26159004833994,0.188923770833333,0.188791791666667,0.190019166666667,0.212301,0.310713,0.07100838226825,0.1148423239416,0.471246136236,6.07932054863e-06,0.560567408279,7.290780625,14.3691485416667,21.7668960416667,3.80234583333333e-06,4.91050125,7.04352125,13.5399604166667,33.7495208333333,0.949845729166667,18.0305395833333,0.9957076875,2.23708854166667,7.6,1.76718958333333,0.122079916666667,0.241436541666667,0.523979541666667,2.52955770833333e-07,0.112503791666667,0
"204",204,2.91173255226936,43.54854,-2.004215,-2.13378,-2.77989,3.077904721555,21.31865,29.41385,137.3875,11.49655,1.008763214874,2.18538527877968,0.188348458333333,0.188347166666667,0.189482125,0.212301,0.310713,0.03835699768285,0.06550682164805,0.3424240517655,6.12676977033e-06,0.5624697441665,7.28764041666667,14.361885,21.7557489583333,3.782389375e-06,4.908624375,6.98957083333333,13.4391145833333,33.45738125,0.94362575,18.0924729166667,0.986955104166667,2.23988770833333,7.6,1.76446916666667,0.12207725,0.241417895833333,0.523991541666667,2.53027770833333e-07,0.112513229166667,0
"205",205,2.65752147406393,43.54854,-2.05588,-2.185985,-2.70995,2.93422806798,21.22675,29.2577,136.682,11.4029,0.787353523949,2.39415427364961,0.188024270833333,0.188058104166667,0.189049604166667,0.212301,0.310713,0.01344471969762,0.02134317706776,0.2064372127202,5.95148216436e-06,0.546122966093,7.284396875,14.354510625,21.744543125,3.76235020833333e-06,4.90670625,6.93575104166667,13.3391375,33.16845625,0.937511625,18.1540645833333,0.982534708333333,2.24217083333333,7.6,1.76216375,0.12207375,0.241398729166667,0.524004875,2.53100833333333e-07,0.112522541666667,0
"206",206,0.74916,43.54854,-2.09826,-2.228625,-2.400775,2.94852501181,21.404425,29.172025,135.98925,16.3456,0.2456726933392,2.38140562452127,0.188426604166667,0.187971729166667,0.18874925,0.212301,0.310713,0.025353643338,-0.0640514634657,-0.0847873377724,3.9008053634e-06,0.3466845962871,7.28143645833333,14.3475589583333,21.733375625,3.74222625e-06,4.904841875,6.87906979166667,13.2354083333333,32.8828375,0.9315168125,18.2097833333333,0.982852729166667,2.24411625,7.6,1.76013020833333,0.1220725,0.2413823125,0.524013541666667,2.53171604166667e-07,0.112531479166667,0
"207",207,2.34394737560593,43.54854,-2.093285,-2.223115,-2.83668,2.810495874645,21.823375,29.139975,135.309,11.7913,0.9349275967495,2.33447095663602,0.207161666666667,0.190206875,0.188742916666667,0.2123056875,0.310713,0.06462539411215,0.0669970549497,0.22452389788545,6.406202674945e-06,0.5787742892115,7.278701875,14.3409214583333,21.7223264583333,3.72204020833333e-06,4.90310645833333,6.821958125,13.1307833333333,32.6005020833333,0.9256066875,18.2685416666667,0.982442291666667,2.245379375,7.6,1.75866916666667,0.122072645833333,0.241367479166667,0.524018708333333,2.53239916666667e-07,0.112540875,0
"208",208,2.07688461647318,43.54854,-1.615685,-1.778485,-2.61487,4.1480918838,22.168325,29.17185,134.6515,20.2265,1.57603810734,3.27696646476836,0.237694291666667,0.193108104166667,0.189391666666667,0.212315,0.310713,0.78852513636,0.37142762292,-0.12892807584,5.5716614874e-06,0.54500893038,7.27627083333333,14.3345977083333,21.7116483333333,3.70178666666667e-06,4.901750625,6.76844604166667,13.0296833333333,32.32226875,0.919770520833333,18.3236958333333,0.990495729166667,2.24676,7.6,1.75712104166667,0.122074791666667,0.241352395833333,0.524019333333333,2.5330375e-07,0.112553145833333,0
"209",209,2.56870321274339,22.57536,-1.65413,-1.8098,-2.6382,4.060244473115,22.9294,29.398375,134.00925,17.68575,1.470271104496,2.82165288165271,0.224722041666667,0.191194958333333,0.189811854166667,0.212315,0.310713,0.7423633737605,0.1838232094751,0.02369424518395,5.347604560245e-06,0.520385681451,7.27407791666667,14.32841,21.7012370833333,3.6814175e-06,4.900708125,6.71838291666667,12.9323541666667,32.0488875,0.914087520833333,18.3802666666667,1.00094395833333,2.24676,7.6,1.75670229166667,0.122078875,0.241336291666667,0.524016520833333,2.53364125e-07,0.1125681875,0
"210",210,2.43413901445012,22.57536,-1.69854,-1.78216,-2.56599,4.76240375937,23.079,29.96785,133.45925,20.7995,1.814080207277,3.19682695512219,0.208625229166667,0.190606125,0.190134229166667,0.212315,0.310713,1.2258626454265,0.11418406770505,-0.0180723252075,4.87487634527e-06,0.49210022493,7.271884375,14.322131875,21.6907945833333,3.66091875e-06,4.89966854166667,6.67029666666667,12.8382666666667,31.779975,0.908539291666667,18.4509979166667,0.9998590625,2.24657208333333,7.6,1.75627895833333,0.1220825625,0.241319395833333,0.524014395833333,2.53425145833333e-07,0.112583395833333,0
"211",211,2.65737272278265,25.10822,-1.774585,-1.87902,-2.660035,4.014732453735,23.1247,30.38855,133.04275,16.0105,1.440588108883,2.81259859612073,0.194624479166667,0.1900593125,0.190219895833333,0.212315,0.310713,0.4112308941775,0.18357677300895,0.3140001654395,5.510692206195e-06,0.531774346258,7.26996583333333,14.3160952083333,21.680553125,3.64031833333333e-06,4.89885083333333,6.62205,12.745975,31.5151395833333,0.9031076875,18.5109291666667,0.995654333333333,2.23764708333333,7.6,1.762958125,0.122088916666667,0.241302770833333,0.524008020833333,2.53482770833333e-07,0.112600104166667,0
"212",212,3.30699323148844,25.10822,-1.90751,-2.066435,-2.70608,3.50741012569,22.81185,30.535,132.6865,10.7341,1.1705689910635,2.08959248123071,0.189849083333333,0.189104479166667,0.189814458333333,0.212315,0.310713,0.11869836201485,0.1261552813076,0.3749877291205,5.862101864095e-06,0.5507233753895,7.26731916666667,14.3092814583333,21.669713125,3.61962979166667e-06,4.89745895833333,6.57531208333333,12.6568270833333,31.25351875,0.897787604166667,18.5617625,0.9852029375,2.23315708333333,7.6,1.76601791666667,0.122089958333333,0.2412845625,0.524011770833333,2.53549166666667e-07,0.112613395833333,0
"213",213,3.04580634484022,25.10822,-2.004085,-2.171825,-2.777735,3.199488394405,22.3303,30.441,132.342,10.6872,1.0887468549145,1.85240378311583,0.188537,0.188420416666667,0.189314833333333,0.212315,0.310713,0.06151682757475,0.095117425616,0.3586973449415,6.21015119413e-06,0.5734083519235,7.26397125,14.3017204166667,21.658276875,3.598831875e-06,4.89550770833333,6.530679375,12.5708375,30.9948458333333,0.892586291666667,18.618825,0.972714,2.22723854166667,7.6,1.77017291666667,0.12208625,0.2412648125,0.524025583333333,2.53624145833333e-07,0.1126231875,0
"214",214,2.85719298163272,25.10822,-2.06626,-2.221865,-2.826585,2.991002167605,22.222625,30.18185,131.97075,10.77455,1.0396094163255,2.16624205426804,0.187998083333333,0.188006895833333,0.188889645833333,0.212315,0.310713,0.0464257749325,0.08172494822415,0.325284311787,6.419838165025e-06,0.5861670534335,7.260739375,14.2943104166667,21.6467960416667,3.57794229166667e-06,4.893531875,6.48457333333333,12.4832854166667,30.7389458333333,0.8874736875,18.6706583333333,0.967969208333333,2.220446875,7.6,1.775059375,0.12208325,0.2412461875,0.524038020833333,2.53698729166667e-07,0.1126321875,0
"215",215,2.66021569447793,25.10822,-2.115825,-2.266985,-2.795355,2.81391165425,22.02875,29.946,131.55025,11.4948,0.8691132160975,1.9245814203411,0.192035375,0.188174541666667,0.18852725,0.2123159375,0.310713,0.0228055593281,0.03995515946675,0.22062294718,6.436605e-06,0.5857230860675,7.25755375,14.286948125,21.6353660416667,3.55698104166667e-06,4.89159875,6.438346875,12.3960291666667,30.4856770833333,0.88245,18.7394,0.963783520833333,2.213579375,7.6,1.78005145833333,0.1220808125,0.241227708333333,0.524049375,2.53772666666667e-07,0.112641770833333,0
"216",216,1.95571445932726,25.10822,-1.59895,-1.751165,-2.557235,4.44249823273,22.63035,29.7932,131.10625,28.7221,1.659826467241,3.30333402327371,0.257811958333333,0.194132395833333,0.189122395833333,0.212331,0.310713,0.9613331332505,0.485477216772,-0.3395487469825,5.55625935632e-06,0.5525593467635,7.25518041666667,14.2804970833333,21.6243883333333,3.53594708333333e-06,4.8901575,6.391083125,12.3067791666667,30.2355479166667,0.877492395833333,18.7966520833333,0.974398395833333,2.2069225,7.6,1.785029375,0.1220843125,0.241212291666667,0.524049708333333,2.538385e-07,0.112653354166667,0
"217",217,2.58140110830136,25.10822,-1.63111,-1.79841,-2.670015,4.37384458909,23.1527,29.93365,130.6695,19.60275,1.733269494537,3.03661116150929,0.242672854166667,0.191619666666667,0.189773229166667,0.212331,0.310713,0.9414990999855,0.2579355512545,-0.00037552331473,5.44212276764e-06,0.534205229705,7.253875625,14.275214375,21.614279375,3.51483875e-06,4.88958208333333,6.34268645833333,12.214975,29.9896208333333,0.872618916666667,18.8443375,0.986724208333333,2.20464395833333,7.6,1.78651354166667,0.1220954375,0.241199666666667,0.524033625,2.538908125e-07,0.112671020833333,0
"218",218,1.48390028070017,25.10822,-1.64983,-1.81281,-2.633695,4.40706536902,23.802475,30.16035,130.27925,32.0805,1.708481032594,3.81529729044794,0.228755395833333,0.190941,0.190203770833333,0.212331,0.310713,0.916671489375,0.1838130075723,0.0788864870037,5.32124915183e-06,0.529104212068,7.25256,14.2699129166667,21.6041904166667,3.49365020833333e-06,4.8890475,6.29499458333333,12.1242875,29.7474708333333,0.867831395833333,18.8815208333333,0.999104791666667,2.20244104166667,7.6,1.78792916666667,0.122106104166667,0.241186645833333,0.524018083333333,2.53943395833333e-07,0.1126889375,0
"219",219,1.81299418032928,25.10822,-1.641725,-1.792415,-2.654385,4.444649149765,24.4773,30.570475,129.95075,26.58625,1.679878252115,3.56134832287586,0.216061875,0.1908804375,0.190541125,0.212331,0.310713,0.843940448946,0.1637074965147,0.1691625549874,5.04921323063e-06,0.5030629103135,7.25179166666667,14.265180625,21.594646875,3.47241458333333e-06,4.88904895833333,6.24672395833333,12.0336875,29.5085583333333,0.86308625,18.9249458333333,1.01043670833333,2.200583125,7.6,1.78913041666667,0.122120604166667,0.241174104166667,0.523994416666667,2.539884375e-07,0.112710520833333,0
"220",220,2.38588201453539,25.10822,-1.680115,-1.79952,-2.29891,4.29635060854,24.331125,30.956775,129.6975,13.8953,0.657660625255,2.65066596006002,0.203584958333333,0.190597104166667,0.190649895833333,0.212331,0.310713,0.4331682712,-0.02560158164456,-0.0906994178509,3.23470559884e-06,0.340790208523,7.24995479166667,14.2592329166667,21.5843639583333,3.45112770833333e-06,4.888326875,6.20255729166667,11.9493541666667,29.27263125,0.858387125,18.9606395833333,1.00586760416667,2.19929458333333,7.6,1.78978125,0.122127770833333,0.241157895833333,0.523985708333333,2.540453125e-07,0.112728541666667,0
"221",221,2.76510742197998,25.10822,-1.75426,-1.877785,-2.68078,3.905256477075,24.098175,31.111725,129.5385,14.3524,1.30126789875,2.51823508528003,0.195258833333333,0.1901131875,0.190514,0.212331,0.310713,0.341368563222,0.1425741692982,0.3248883553405,5.16723783844e-06,0.4924315354605,7.24745,14.2526591666667,21.5733664583333,3.42978833333333e-06,4.8868775,6.1575675,11.8648625,29.03935,0.853737354166667,18.9944645833333,0.9985771875,2.19808020833333,7.6,1.790311875,0.122130145833333,0.241141958333333,0.523986833333333,2.54111666666667e-07,0.112740791666667,0
"222",222,3.38693801301944,25.10822,-1.866255,-2.00662,-2.726875,3.53279212564,23.539575,31.0865,129.3745,10.187415,1.140361110516,1.87508462655352,0.190997958333333,0.1893559375,0.1901001875,0.212331,0.310713,0.15198984976605,0.1177528151431,0.360448521989,5.4854793324e-06,0.5101636617305,7.24447604166667,14.245534375,21.5620808333333,3.40840145833333e-06,4.88514270833333,6.11574604166667,11.78499375,28.8082208333333,0.849134625,19.03790625,0.986674083333333,2.19712791666667,7.6,1.79057875,0.122129291666667,0.241123979166667,0.523994645833333,2.54183020833333e-07,0.112751666666667,0
"223",223,3.15118519299581,25.10822,-1.954275,-2.100155,-2.699825,3.27713800778,22.859,30.86015,129.1895,10.77295,0.967866457939,1.86917219505301,0.189310770833333,0.188789708333333,0.189663708333333,0.212331,0.310713,0.0702517224403,0.0732834219699,0.2972392938208,5.72094744018e-06,0.5270858706545,7.2410425,14.2379433333333,21.550390625,3.38694083333333e-06,4.883014375,6.074620625,11.7062875,28.5792958333333,0.84459625,19.0722458333333,0.973365895833333,2.19607,7.6,1.79089958333333,0.122125333333333,0.241105354166667,0.524009104166667,2.54260229166667e-07,0.112760083333333,0
"224",224,3.53672938578556,25.10822,-2.01495,-2.1629,-2.723735,3.109278794835,22.356775,30.553175,128.949,8.24821,0.9159898320825,1.64741153840838,0.188527416666667,0.1883829375,0.189269020833333,0.212331,0.310713,0.0433353523188,0.0600291974868,0.2672503226655,5.97935446569e-06,0.545368703496,7.23744166666667,14.23017375,21.5385852083333,3.365399375e-06,4.88078916666667,6.03424291666667,11.628825,28.3526333333333,0.840132875,19.1114979166667,0.962215625,2.195114375,7.6,1.791126875,0.122119854166667,0.241086145833333,0.524025875,2.54339270833333e-07,0.112767916666667,0
"225",225,2.50351039231565,25.10822,-2.06578,-2.2145,-2.629065,2.96749923008,21.968975,30.1858,128.6425,10.74838,0.607962053378,1.79847758536497,0.188598895833333,0.188182479166667,0.188961145833333,0.212331291666667,0.310713,0.006886955254075,0.00377856669808,0.1194870496108,5.223801745535e-06,0.477803600885,7.23380020833333,14.2223947916667,21.5267277083333,3.34377104166667e-06,4.87851020833333,5.99328354166667,11.5510520833333,28.1283291666667,0.8357455625,19.1517083333333,0.953293479166667,2.19436729166667,7.6,1.79117770833333,0.122113979166667,0.241067208333333,0.524043208333333,2.54419125e-07,0.112775354166667,0
"226",226,2.24086262211828,25.10822,-2.057595,-2.203755,-2.867785,2.949433783575,22.11495,29.87415,128.3205,14.68795,1.128155052397,2.45965045850383,0.188869916666667,0.188078208333333,0.188733958333333,0.212332,0.310713,0.10639859915225,0.1090593218118,0.310976596358,6.718572152265e-06,0.601713405301,7.23116604166667,14.2158858333333,21.515210625,3.3220975e-06,4.876560625,5.94559979166667,11.4640875,27.9061291666667,0.831390583333333,19.1923583333333,0.95562625,2.19376729166667,7.6,1.79117583333333,0.122116166666667,0.241055125,0.524045604166667,2.54489666666667e-07,0.112782875,0
"227",227,2.3227777724482,25.10822,-2.113895,-2.262075,-2.84679,2.77235892555,22.10095,29.69,127.919,12.70205,0.946855265937,2.22683467985891,0.187921354166667,0.187728916666667,0.188445166666667,0.212332,0.310713,0.0509808087776,0.0696246881842,0.2429747978826,6.53901938853e-06,0.583268828892,7.22839791666667,14.2091075,21.5038585416667,3.3004025e-06,4.87479145833333,5.90133979166667,11.3821583333333,27.6857270833333,0.827047083333333,19.2263708333333,0.9558486875,2.19363479166667,7.6,1.79078791666667,0.122117083333333,0.24104,0.524049875,2.54559958333333e-07,0.112792645833333,0
"228",228,1.35726049741036,25.10822,-2.15701,-2.3055,-2.65298,2.67275903883,21.9737,29.53945,127.50425,19.7422,0.551100786017,2.18446611000867,0.187532770833333,0.187511041666667,0.1882021875,0.212332,0.310713,-0.006555533265405,-0.021745586186165,0.0352486260736,6.003129678945e-06,0.544147861715,7.22533625,14.2020122916667,21.4923185416667,3.27866895833333e-06,4.87279333333333,5.85776416666667,11.3016583333333,27.4672729166667,0.82273425,19.2473229166667,0.95278125,2.19337729166667,7.6,1.79047208333333,0.12211575,0.241024,0.524058708333333,2.546338125e-07,0.112801166666667,0
"229",229,2.32484209547133,25.10822,-2.180525,-2.32745,-2.918515,2.586214835755,21.96695,29.414,127.077,12.4416,0.977600935937,1.95619692138817,0.192879416666667,0.188002541666667,0.188053479166667,0.212333041666667,0.310713,0.0443684094191,0.07969128888685,0.2386847601395,6.961811672415e-06,0.6148489124145,7.22226875,14.1949245833333,21.4807470833333,3.25688104166667e-06,4.87077895833333,5.813969375,11.2213395833333,27.25099375,0.818461291666667,19.2748041666667,0.948211729166667,2.19269458333333,7.6,1.790455,0.122114604166667,0.241008104166667,0.5240676875,2.54707770833333e-07,0.112809354166667,0
"230",230,1.50345672325172,25.10822,-1.827375,-1.953505,-2.7026,3.79868655336,22.534075,29.32825,126.6745,26.91795,1.4574813042855,3.15853919550784,0.211832729166667,0.190407375,0.1884685,0.212338,0.310713,0.8687424000945,0.1918489825491,-0.17526118628865,6.14649611898e-06,0.5721443230185,7.22030583333333,14.1891847916667,21.4698472916667,3.23507104166667e-06,4.869434375,5.767271875,11.1361645833333,27.0368645833333,0.81418825,19.2985166666667,0.954714,2.18865770833333,7.6,1.79336916666667,0.122120875,0.240997458333333,0.524060645833333,2.54770020833333e-07,0.112820875,0
"231",231,2.74727241391999,25.10822,-1.83844,-1.93546,-2.74063,3.661958197305,22.734425,29.450625,126.2715,14.28905,1.309416049178,2.71544812582586,0.200471979166667,0.189859791666667,0.188974666666667,0.212338,0.310713,0.580786005614,0.1614860891718,0.04064838436945,5.703346972915e-06,0.526489554099,7.21891333333333,14.184049375,21.4596389583333,3.21329104166667e-06,4.86872791666667,5.72202833333333,11.052625,26.8251083333333,0.809887520833333,19.3079125,0.960769083333333,2.18758604166667,7.6,1.79387229166667,0.122131145833333,0.240987041666667,0.524044479166667,2.54823354166667e-07,0.1128369375,0
"232",232,0.875339,25.10822,-1.920795,-2.04812,-2.401925,3.393681873005,22.930675,29.56275,125.9,20.34185,0.4840864441389,2.7201374949692,0.19361225,0.189272479166667,0.189106041666667,0.212338,0.310713,0.18093188886405,0.0045844512764,-0.0969469089234,4.20090093484e-06,0.395512093386,7.21674166666667,14.1780170833333,21.4488672916667,3.19152447916667e-06,4.86742875,5.67931020833333,10.9729083333333,26.61540625,0.8055561875,19.3121333333333,0.9619360625,2.18643375,7.6,1.79436833333333,0.122135875,0.240973875,0.524040395833333,2.54886125e-07,0.112849625,0
"233",233,1.70498424753589,25.10822,-1.97991,-2.11655,-2.796475,3.17565428205,22.967075,29.664675,125.57075,20.0782,1.137557786898,3.0272547006285,0.190537875,0.188876958333333,0.189083979166667,0.212338,0.310713,0.1674362279918,0.136867673602,0.258533995208,6.35531850786e-06,0.574713334493,7.21469729166667,14.1722560416667,21.4381808333333,3.16977875e-06,4.86618,5.63504708333333,10.8911895833333,26.4074,0.801216916666667,19.3223125,0.964181645833333,2.18519229166667,7.6,1.794974375,0.122141104166667,0.240962375,0.5240339375,2.54947291666667e-07,0.112861875,0
