"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol s-1)","GPP (mmol m-2 s-1)","theta0","theta1","theta2","theta3","theta4","RHIZF0 (mmol s-1)","RHIZF1 (mmol s-1)","RHIZF2 (mmol s-1)","RHIZF3 (mmol s-1)","RHIZF4 (mmol s-1)","FinRootC0 (gC m-2 grd)","FinRootC1 (gC m-2 grd)","FinRootC2 (gC m-2 grd)","FinRootC3 (gC m-2 grd)","FinRootC4 (gC m-2 grd)","MicrobN0 (gN m-2 grd)","MicrobN1 (gN m-2 grd)","MicrobN2 (gN m-2 grd)","MicrobN3 (gN m-2 grd)","MicrobN4 (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","SLA (m-2 kgC)","RLA (m2 m-2)","RA0 (m2 m-2","RA1 (m2 m-2)","RA3 (m2 m-2)","RA4 (m2 m-2)","RA4 (m2 m-2)","Reproduction (gC m-2)"
"214",214,2.82270544991992,24.28176,-1.764275,-1.711265,-2.549675,4.37201516634,20.702525,29.61555,126.2465,13.9543,1.321031644974,2.57934809410995,0.196011041666667,0.191608541666667,0.191951166666667,0.212333,0.310713,0.4722451239335,0.258953287362,0.586884145297,4.25167462597e-06,0.002944823033565,9.44763666666667,14.1332654166667,23.9483008333333,4.68359520833333e-05,0.0252082166666667,7.83507125,12.6041395833333,30.9718958333333,0.887553458333333,0.208339416666667,0.919749416666667,2.22153,7.6,1.68304770833333,0.160357479166667,0.252127416666667,0.586604604166667,2.67454895833333e-07,0.0009101681875,0
"215",215,2.64953184532574,24.28176,-1.97837,-1.98223,-2.628155,3.569771075685,20.870775,29.98815,125.37875,12.6285,0.951054048007,2.10557930284965,0.194765791666667,0.1904864375,0.191045854166667,0.212333958333333,0.310713,0.137442280397,0.17792439695195,0.63253501462,4.80263330755e-06,0.003148379493155,9.44376270833333,14.1265458333333,23.93604625,4.679401875e-05,0.0265157645833333,7.78317916666667,12.5161416666667,30.7147083333333,0.8825261875,0.2093781875,0.900291104166667,2.22153,7.6,1.68258770833333,0.16035325,0.2521116875,0.586606333333333,2.67528041666667e-07,0.000928391,0
"216",216,1.94619766144027,24.28176,-1.565025,-1.590635,-2.432325,5.05667336023,21.894,30.195525,124.623,30.52865,1.7615048947175,3.44007686034218,0.256264125,0.195481270833333,0.191046833333333,0.212349,0.310713,1.235620533458,0.5201528291265,0.00246954563434999,4.423681097125e-06,0.003256532637325,9.44062,14.1205610416667,23.9241010416667,4.67520333333333e-05,0.02817463125,7.72918833333333,12.4256645833333,30.4599270833333,0.877582145833333,0.210373416666667,0.889528208333333,2.22153,7.6,1.68216979166667,0.160353729166667,0.252098333333333,0.586596979166667,2.675944375e-07,0.000950634458333333,0
"217",217,2.57534036159991,26.25004,-1.6393,-1.67202,-2.569375,4.86683233666,22.738525,30.625425,123.9595,20.3551,1.803186422952,3.11894641094821,0.2370430625,0.192715375,0.191234854166667,0.212349,0.310713,1.233692251688,0.296738915368,0.269518483772,4.54533222562e-06,0.00323191807658,9.43867270833333,14.1158095833333,23.9131175,4.67099895833333e-05,0.0307822333333333,7.67333125,12.3324625,30.2086625,0.872703145833333,0.2113618125,0.8998400625,2.22153,7.6,1.68185583333333,0.160361229166667,0.252087,0.5865650625,2.676444375e-07,0.000986466895833333,0
"218",218,1.48735846949739,26.37772,-1.711015,-1.72788,-2.55307,4.80166693058,23.588225,31.105425,123.403,31.7477,1.7029331696575,3.79168928966779,0.2194266875,0.191822229166667,0.191284854166667,0.212349,0.310713,1.173208499705,0.2216874948311,0.3048321687495,4.486398006815e-06,0.003199119308005,9.43657333333333,14.1109077083333,23.9020060416667,4.66678645833333e-05,0.0333001958333333,7.61811979166667,12.2402895833333,29.9606354166667,0.867902895833333,0.212438083333333,0.914764083333333,2.22153,7.6,1.68152770833333,0.160367625,0.252075333333333,0.586536270833333,2.676966875e-07,0.00102064291666667,0
"219",219,1.83228079171485,27.92122,-1.765515,-1.744615,-2.619445,4.600007238505,24.313975,31.70995,122.974,24.1198,1.552042152631,3.35947489027721,0.2046479375,0.191404333333333,0.191226875,0.212349,0.310713,0.949202395097,0.2105152864105,0.3892815256125,4.34969593695e-06,0.0030384024751,9.4348425,14.1063975,23.89127625,4.66257458333333e-05,0.0361879854166667,7.56184125,12.1481458333333,29.7154375,0.863149458333333,0.213469208333333,0.926016770833333,2.22153,7.6,1.68123645833333,0.160375895833333,0.252063833333333,0.586499770833333,2.677430625e-07,0.00106029291666667,0
"220",220,2.41149574024812,34.1151,-1.922255,-1.89963,-2.43137,3.7617294549,24.1031,32.185725,122.66725,10.48048,0.5201463641235,2.30853521583204,0.194123604166667,0.1903814375,0.1907645,0.212349,0.310713,0.2142160909002,0.0660646414764,0.2375878893405,3.321953900265e-06,0.00227427680796,9.43162333333333,14.100384375,23.879534375,4.65836145833333e-05,0.0380678104166667,7.51039291666667,12.0621375,29.4727375,0.8584481875,0.214534208333333,0.919231125,2.22153,7.6,1.68083458333333,0.1603753125,0.252049208333333,0.5864886875,2.67807104166667e-07,0.001086535,0
"221",221,2.8132012793221,39.14744,-2.102015,-2.10389,-2.79182,3.11211646981,23.73875,32.344375,122.495,10.26,0.961464166413,1.99503636130376,0.189810875,0.189168166666667,0.189984375,0.212349,0.310713,0.1566888319681,0.183916978614,0.616247446716,5.50051211763e-06,0.00460498872223,9.42758125,14.09354875,23.8669064583333,4.65414708333333e-05,0.03904025,7.45814854166667,11.97575,29.2320145833333,0.853797458333333,0.215563833333333,0.907336229166667,2.22153,7.6,1.68035020833333,0.160370875,0.2520351875,0.5864935625,2.678844375e-07,0.00110015666666667,0
"222",222,3.44589931714344,42.01198,-2.26866,-2.276335,-2.847235,2.54660763834,23.02315,32.25575,122.30475,6.50976,0.753503337488,1.33962722526576,0.188028104166667,0.1880755,0.189089833333333,0.212349,0.310713,0.0778263418721,0.1277571400477,0.543154338323,5.80089509556e-06,0.0047608409226,9.42294291666667,14.0860966666667,23.8539110416667,4.649931875e-05,0.0396733625,7.41018375,11.8938229166667,28.9929041666667,0.849185333333333,0.216653895833333,0.893426291666667,2.22153,7.6,1.6798225,0.160362520833333,0.252019375,0.586508645833333,2.67968333333333e-07,0.00110927458333333,0
"223",223,3.20198446242974,43.425,-2.39481,-2.402955,-2.847575,2.129222902336,22.1805,31.943275,122.0665,6.078655,0.566869431206,1.18747358395857,0.1872040625,0.187348208333333,0.188325645833333,0.212349,0.310713,0.04472499299,0.0840837643574,0.433153198594,6.03277008388e-06,0.00490173260438,9.41789229166667,14.0782375,23.8405791666667,4.645713125e-05,0.0399689875,7.363219375,11.8130270833333,28.7557,0.844654333333333,0.217713,0.876062291666667,2.22153,7.6,1.67926020833333,0.160351791666667,0.252003145833333,0.586531145833333,2.68058125e-07,0.00111371854166667,0
"224",224,3.59524903447777,43.425,-2.49145,-2.499445,-2.883315,1.814385046845,21.46125,31.515975,121.741,4.091785,0.469819249898,0.937549595601229,0.186686895833333,0.186821354166667,0.187687958333333,0.212349,0.310713,0.0351257269248,0.0673124812603,0.36233938937,6.24702145566e-06,0.005035843040605,9.41264458333333,14.070189375,23.8271183333333,4.64148770833333e-05,0.04015858125,7.31718833333333,11.7334333333333,28.52059375,0.840182854166667,0.218796395833333,0.859664166666667,2.22153,7.6,1.67868458333333,0.160339833333333,0.251986395833333,0.5865568125,2.68150041666667e-07,0.001116720625,0
"225",225,2.56267954240764,43.425,-2.57646,-2.58388,-2.87531,1.53952612405,20.85295,31.02075,121.312,4.843385,0.286326652142,1.02194494328975,0.18676525,0.186479645833333,0.187181145833333,0.212349291666667,0.310713,0.0172099710415,0.0350352371699,0.229572933193,5.61185692462e-06,0.00450261256907,9.40735604166667,14.06211625,23.8135752083333,4.63725541666667e-05,0.0402807520833333,7.27035791666667,11.6535583333333,28.28775625,0.835789958333333,0.21994275,0.84496325,2.22143729166667,7.6,1.67810208333333,0.160327604166667,0.2519700625,0.5865833125,2.682431875e-07,0.00111878583333333,0
"226",226,2.3042397992844,43.425,-2.59011,-2.592345,-3.045165,1.4453957003825,20.7534,30.65625,120.7885,6.33992,0.510343110451,1.2998148166003,0.186964708333333,0.1862193125,0.186784208333333,0.21235,0.310713,0.0942898839968,0.08326955327185,0.3269617306475,7.30253106337e-06,0.0058158788199,9.40300104166667,14.0550054166667,23.800066875,4.63302375e-05,0.0404523125,7.21488666666667,11.56455,28.056975,0.831442041666667,0.221048541666667,0.83742125,2.21695583333333,7.6,1.68092979166667,0.160323333333333,0.251959666666667,0.586595375,2.68329333333333e-07,0.00112144916666667,0
"227",227,2.39655067612276,43.425,-2.685985,-2.689735,-3.056205,1.211274489677,20.42945,30.387825,120.1695,4.773235,0.374639593477,1.03000037272243,0.185955791666667,0.185795604166667,0.186357958333333,0.21235,0.310713,0.04629615799575,0.05985926358355,0.2629405686255,6.97101229404e-06,0.00553596386115,9.398178125,14.04741875,23.7865910416667,4.628798125e-05,0.0406473916666667,7.16368020833333,11.480525,27.8280541666667,0.827102854166667,0.222216,0.830785895833333,2.21098,7.6,1.68490625,0.1603148125,0.251946083333333,0.586614270833333,2.684185625e-07,0.001124531875,0
"228",228,1.39867132534726,43.425,-2.761715,-2.765695,-2.979305,1.0501902503555,20.0244,30.146025,119.512,6.379765,0.1904459433054,0.902822542069597,0.185462895833333,0.1854623125,0.185984458333333,0.21235,0.310713,0.01350671485328,0.02121220775292,0.1507398420448,6.27178153345e-06,0.00498133699553,9.39319958333333,14.039674375,23.7730329166667,4.624575e-05,0.0407415666666667,7.113274375,11.3979125,27.60111875,0.822793791666667,0.223252791666667,0.821452458333333,2.2042475,7.6,1.68946604166667,0.1603055,0.251932041666667,0.586635979166667,2.685095625e-07,0.001126218125,0
"229",229,2.40318829069539,43.425,-2.818645,-2.82267,-3.134345,0.9192639732165,19.656475,29.9181,118.8205,3.807045,0.3138342749875,0.737133032454243,0.190524875,0.185772645833333,0.1856975,0.212351041666667,0.310713,0.03223391745275,0.05318220129915,0.222577437453,7.380180128195e-06,0.00583452301557,9.38824520833333,14.0319477083333,23.7594464583333,4.62035208333333e-05,0.0408024145833333,7.062510625,11.3154791666667,27.3763375,0.818529083333333,0.2243041875,0.812268270833333,2.19690770833333,7.6,1.69452104166667,0.1602963125,0.2519181875,0.586657729166667,2.68600875e-07,0.001127444375,0
"230",230,1.57589552683148,43.425,-2.34151,-2.347315,-2.89912,1.9304916586845,20.126825,29.87995,118.0695,12.69855,0.726611693369,2.06582811695096,0.210543,0.188007083333333,0.185879104166667,0.212356,0.310713,0.709394537507,0.1246891117269,-0.1135176596796,7.514513696085e-06,0.00603821809476,9.38419583333333,14.0251377083333,23.7460420833333,4.61613520833333e-05,0.0411344520833333,7.00798916666667,11.22828125,27.15370625,0.814277166666667,0.225366145833333,0.811783291666667,2.18871145833333,7.6,1.70039625,0.160294145833333,0.251908791666667,0.586664729166667,2.68684458333333e-07,0.001132141875,0
"231",231,2.82985181651879,43.425,-2.37651,-2.345955,-2.931555,1.827797828026,20.34575,30.005075,117.3295,6.461295,0.615943033164,1.51028434185591,0.2016288125,0.187490708333333,0.1861475625,0.212356,0.310713,0.526751794439,0.0936349606036,-0.00998714364885,6.76012848919e-06,0.00553622523053,9.38018854166667,14.0184297916667,23.7328489583333,4.61193479166667e-05,0.04170856875,6.95537104166667,11.1427229166667,26.9332875,0.809982625,0.226514729166667,0.817862833333333,2.1839325,7.6,1.70356333333333,0.160291291666667,0.251898770833333,0.586669145833333,2.68765395833333e-07,0.00114044604166667,0
"232",232,0.8963585,43.425,-2.46156,-2.443985,-2.713895,1.630947021524,20.443225,30.1061,116.609,7.64807,0.1992949261132,1.48860794241649,0.195042270833333,0.1870614375,0.186233229166667,0.212356,0.310713,0.2220956734972,0.021816683071526,-0.0483426160418,4.5218006031e-06,0.00372005548818,9.37561270833333,14.0111933333333,23.7195360416667,4.6077475e-05,0.0420275395833333,6.90603416666667,11.06099375,26.7149729166667,0.8056576875,0.227581416666667,0.818476604166667,2.17682895833333,7.6,1.70855354166667,0.160284166666667,0.2518866875,0.586683625,2.68851875e-07,0.00114518354166667,0
"233",233,1.77320615790679,43.425,-2.54061,-2.53293,-3.015075,1.421812741166,20.355825,30.1874,115.92775,8.094605,0.480986799399,1.52770146129926,0.190938125,0.1866751875,0.1862088125,0.212356,0.310713,0.242778777342,0.092312619316,0.1399528072889,7.30257914011e-06,0.00593579629275,9.37121875,14.0042266666667,23.7062520833333,4.60357541666667e-05,0.0423101729166667,6.854611875,10.9773625,26.4985520833333,0.801310416666667,0.228584645833333,0.815232541666667,2.16862895833333,7.6,1.714478125,0.160278583333333,0.251876625,0.5866951875,2.68936875e-07,0.001149433125,0
"234",234,2.6092578969092,43.425,-2.613625,-2.611945,-3.08358,1.264040137267,20.421125,30.26895,115.293,5.054435,0.446760045572,1.15684116569349,0.188665166666667,0.1862875,0.186087270833333,0.212356,0.310713,0.1628623702761,0.09119485259205,0.1867868157838,7.294038575625e-06,0.00590922119407,9.36703625,13.9975375,23.6929795833333,4.599416875e-05,0.0425461895833333,6.802268125,10.8924916666667,26.2839395833333,0.796930875,0.2296615625,0.811752354166667,2.16089979166667,7.6,1.72007854166667,0.160274541666667,0.251868708333333,0.586703375,2.69020291666667e-07,0.00115304291666667,0
"235",235,1.76274399568581,43.425,-2.71316,-2.715405,-3.081185,1.093651006804,20.181675,30.279775,114.66175,6.094355,0.353853813019,1.0694103659718,0.224848145833333,0.193693854166667,0.186219083333333,0.212369979166667,0.310712979166667,0.0903363442971,0.0721542976939,0.1852808840575,7.50848210423e-06,0.00607448102167,9.36261270833333,13.9906845833333,23.679721875,4.59527479166667e-05,0.0427178375,6.75172125,10.80965625,26.070975,0.792529708333333,0.230621395833333,0.807234041666667,2.15321375,7.6,1.72567833333333,0.1602683125,0.2518601875,0.586715333333333,2.69105479166667e-07,0.00115577458333333,0
"236",236,1.42152247605294,43.425,-1.60724,-1.790465,-2.45749,3.34001074083,21.142325,30.294425,114.08725,26.9001,1.1589246120065,3.7071710412049,0.294030666666667,0.218628,0.187795541666667,0.212422020833333,0.310711604166667,0.6541709194765,0.9705683150165,-0.4714582724565,6.229699044995e-06,0.005636815359825,9.35907895833333,13.9847708333333,23.6670845833333,4.591153125e-05,0.04371281875,6.69735333333333,10.7277291666667,25.8605708333333,0.788073354166667,0.231530979166667,0.8236189375,2.14587,7.6,1.73122854166667,0.160267229166667,0.251853104166667,0.586710604166667,2.691791875e-07,0.00116907,0
"237",237,0.938281771671417,43.425,-1.55178,-1.71506,-2.539625,3.57008973865,22.45575,30.739925,113.54225,34.9796,1.3630599766405,3.42046727062459,0.295483229166667,0.217402083333333,0.188996104166667,0.2124331875,0.310711458333333,0.6131576049655,0.9075875449305,-0.16283752281355,5.6409650146e-06,0.005147843223725,9.35627854166667,13.979655,23.6554408333333,4.58705625e-05,0.0460550354166667,6.643390625,10.6472770833333,25.65299375,0.783558916666667,0.2323720625,0.855104916666667,2.14587,7.6,1.7308475,0.160267125,0.251843333333333,0.586687708333333,2.69238333333333e-07,0.00120140854166667,0
"238",238,2.68349669463237,43.425,-1.413525,-1.610875,-2.589865,3.67343843628,23.30255,31.3808,113.079,16.66625,1.4698592574835,2.84032576128207,0.291873020833333,0.216349354166667,0.1898936875,0.212444,0.310713,0.5973377098415,0.8718863877565,-0.00432847550304,5.35845500136e-06,0.004957229950135,9.35318625,13.9742789583333,23.6436416666667,4.58298479166667e-05,0.0480442645833333,6.590985625,10.5688958333333,25.4479770833333,0.778982541666667,0.233139375,0.869601125,2.14587,7.6,1.73044541666667,0.160265895833333,0.251833979166667,0.586670729166667,2.69301083333333e-07,0.00122918125,0
"239",239,1.91468609290213,43.425,-1.425745,-1.58879,-2.10409,3.7020334653,23.590425,31.97565,112.70375,17.75885,0.6804267296355,2.77539332786386,0.283381770833333,0.209913041666667,0.190296979166667,0.212444,0.310713,0.37598002857,0.52317598122,-0.221995616175,3.13206464286e-06,0.003264234140835,9.34925520833333,13.9680710416667,23.6314441666667,4.578935625e-05,0.0493190208333333,6.54325479166667,10.49455,25.2449291666667,0.774354625,0.233955645833333,0.871632541666667,2.14587,7.6,1.729975625,0.160259520833333,0.25182275,0.5866705,2.69374125e-07,0.00124702604166667,0
"240",240,2.32099877785198,43.425,-1.449535,-1.571845,-2.598095,3.70366691689,24.007,32.51595,112.43375,18.60995,1.412321420886,2.68150378468074,0.2758404375,0.20433075,0.190581979166667,0.212444,0.310713,0.5628899917725,0.7266232069825,0.1181631613777,4.98085745009e-06,0.004640436400195,9.34535520833333,13.9618820833333,23.6192991666667,4.57490645833333e-05,0.05054268125,6.49610520833333,10.4194958333333,25.0436875,0.769678729166667,0.234693208333333,0.874622625,2.14587,7.6,1.72950625,0.1602534375,0.251811833333333,0.5866703125,2.69447166666667e-07,0.001264155,0
"241",241,2.84475227024527,43.425,-1.51406,-1.62182,-2.59972,3.49685351826,23.955225,32.957175,112.2265,13.4535,1.250696394325,2.25540715882456,0.267175708333333,0.199449770833333,0.1905975625,0.212444,0.310713,0.550177667537,0.534452692077,0.1609952248283,5.05162574619e-06,0.0050664322977,9.34124354166667,13.9553766666667,23.6070552083333,4.57089625e-05,0.051569925,6.45211375,10.3466854166667,24.8441375,0.764972875,0.235398270833333,0.873441854166667,2.14587,7.6,1.72901958333333,0.1602461875,0.251799458333333,0.5866754375,2.69522979166667e-07,0.00127871916666667,0
"242",242,2.96177399892017,43.425,-1.592835,-1.698065,-2.66544,3.341063781225,23.775225,33.23255,112.075,12.44035,1.217677069275,2.09465006788092,0.2584188125,0.195836333333333,0.190483083333333,0.212444,0.310713,0.571934837421,0.403794764147,0.236701875003,5.34140604779e-06,0.00524038895559,9.33692229166667,13.948613125,23.5946935416667,4.56690166666667e-05,0.0523179958333333,6.40976770833333,10.2746458333333,24.6461333333333,0.760244354166667,0.236150770833333,0.868407854166667,2.14587,7.6,1.72851145833333,0.160238020833333,0.251786520833333,0.58668575,2.69602166666667e-07,0.0012894225,0
"243",243,2.95198522264712,43.425,-1.6765,-1.77622,-2.691245,3.1808789719,23.568625,33.376075,111.958,12.14645,1.1586568408705,2.02125019885642,0.249311354166667,0.1932459375,0.190280479166667,0.212444,0.310713,0.59244829464,0.2909683616605,0.2697950356475,5.61748384009e-06,0.005438958083535,9.332524375,13.9417647916667,23.5823079166667,4.56292604166667e-05,0.0529510354166667,6.36802104166667,10.2027625,24.4495395833333,0.755483604166667,0.236783895833333,0.863993458333333,2.14587,7.6,1.72799729166667,0.160229583333333,0.251773458333333,0.58669825,2.69682479166667e-07,0.00129854520833333,0
"244",244,2.87582403562184,43.425,-1.755185,-1.84617,-2.72951,3.044028844625,23.387475,33.426425,111.85725,12.00925,1.1109272779265,1.9306530538185,0.239877791666667,0.191527166666667,0.190021770833333,0.212444,0.310713,0.60326404814,0.2115512555564,0.290544827347,5.818879297235e-06,0.005562822946085,9.32811375,13.934886875,23.569936875,4.55896479166667e-05,0.0535199770833333,6.32632979166667,10.1310125,24.2543270833333,0.750708479166667,0.237519770833333,0.8601220625,2.14587,7.6,1.72747979166667,0.160220979166667,0.251760291666667,0.586711625,2.6976325e-07,0.00130679166666667,0
"245",245,3.07453639506284,43.425,-1.82821,-1.90689,-2.714245,2.915883942945,23.138475,33.405125,111.754,10.14418,1.0093391685695,1.74652111413867,0.230465625,0.190394666666667,0.189745083333333,0.212444,0.310713,0.597586313999,0.1448989418846,0.2612532979235,5.87879468478e-06,0.005594391737005,9.32357958333333,13.9278441666667,23.557556875,4.555016875e-05,0.0540085854166667,6.28593458333333,10.0607291666667,24.0605854166667,0.745929125,0.238097,0.855590625,2.14587,7.6,1.72695395833333,0.1602115625,0.251746333333333,0.586727833333333,2.698454375e-07,0.00131396541666667,0
"246",246,3.09657117039921,43.425,-1.895975,-1.95885,-2.719595,2.80834560384,22.828875,33.3076,111.63125,10.12492,0.936295454528,1.63596767672367,0.221470770833333,0.189641083333333,0.18946875,0.212444,0.310713,0.586769385552,0.1042875552088,0.2396333888096,5.91886217336e-06,0.00559885901136,9.31880583333333,13.920481875,23.545140625,4.5510775e-05,0.0543993875,6.24797583333333,9.99334708333333,23.8684458333333,0.741168395833333,0.2386700625,0.849936020833333,2.14587,7.6,1.726411875,0.160200625,0.2517305,0.586748854166667,2.69930125e-07,0.00131979729166667,0
"247",247,2.49839189952136,43.425,-1.96499,-2.00419,-2.736335,2.715268404305,22.6498,33.16095,111.489,10.8444,0.8476333965905,1.70846113324812,0.213253208333333,0.189223708333333,0.1892493125,0.212444,0.310713,0.542319794155,0.08137930062445,0.2186079256177,5.655971408005e-06,0.005320185352075,9.313975,13.9130295833333,23.5327329166667,4.54714208333333e-05,0.05478693125,6.210011875,9.92704520833333,23.67806875,0.73643425,0.2392613125,0.844904354166667,2.14587,7.6,1.72586666666667,0.160189125,0.2517138125,0.586771291666667,2.700154375e-07,0.00132554666666667,0
"248",248,2.85997630446329,43.425,-2.01805,-2.029965,-2.790405,2.648041323705,22.37385,32.99995,111.33,9.02041,0.8554797081,1.54916372119235,0.205787958333333,0.188958083333333,0.189064645833333,0.212444,0.310713,0.5235944580285,0.08743483944035,0.239101925703,5.722843469235e-06,0.00534231554025,9.30914520833333,13.9055552083333,23.5203233333333,4.54320708333333e-05,0.0551667916666667,6.170988125,9.860978125,23.4896270833333,0.731750875,0.239861125,0.840496770833333,2.14587,7.6,1.72532145833333,0.160177729166667,0.251697,0.586793729166667,2.7010075e-07,0.001331255,0
"249",249,2.98212460134758,43.425,-2.107415,-2.097885,-2.867515,2.43505140222,22.0763,32.80165,111.14125,8.471695,0.818560557962,1.42412326763856,0.1989329375,0.188597270833333,0.1888288125,0.212444,0.310713,0.4082609985535,0.10523791692505,0.299528507789,5.996986686795e-06,0.005527770009055,9.30421375,13.897928125,23.5078383333333,4.53926833333333e-05,0.0554503833333333,6.13276416666667,9.79647333333333,23.30319375,0.727128479166667,0.240429770833333,0.835146333333333,2.14587,7.6,1.72476541666667,0.160165791666667,0.251679583333333,0.586818770833333,2.701878125e-07,0.001335624375,0
"250",250,2.73251649710011,43.425,-2.210135,-2.206585,-2.83392,2.158700125545,21.8854,32.56895,110.9255,7.34951,0.6305900010685,1.45979851401508,0.193827354166667,0.1881436875,0.188515291666667,0.212444,0.310713,0.263704863476,0.08439997611925,0.2768708995525,6.114101398965e-06,0.005607910120465,9.29941083333333,13.8904045833333,23.4953339583333,4.53532375e-05,0.0557215104166667,6.09375479166667,9.73179083333333,23.1187625,0.722568229166667,0.240990583333333,0.8296896875,2.14587,7.6,1.72421416666667,0.160155145833333,0.2516629375,0.586841895833333,2.70274208333333e-07,0.00133980041666667,0
"251",251,1.56855619416322,43.425,-2.324215,-2.32489,-2.73279,1.914675125442,21.5653,32.3262,110.6685,10.5858,0.3538640227655,1.40574500698444,0.1908469375,0.187717208333333,0.1881649375,0.212444208333333,0.310713,0.1258319228253,0.04073691994965,0.1819287821101,5.570159199005e-06,0.00536079715316,9.29449916666667,13.8827833333333,23.4828014583333,4.53137645833333e-05,0.0559698291666667,6.05522645833333,9.66818354166667,22.93613125,0.718061479166667,0.241574604166667,0.823478520833333,2.14587,7.6,1.72365666666667,0.160143604166667,0.251645625,0.586866833333333,2.70361583333333e-07,0.00134369395833333,0
"252",252,1.04602071397703,43.425,-2.377505,-2.378605,-2.85628,1.8480751838025,21.72025,32.109825,110.44175,14.4607,0.521812584458,2.05150105514369,0.189933479166667,0.187509270833333,0.187887791666667,0.212445,0.310713,0.1600533475346,0.08355342735385,0.271718291359,6.794078003485e-06,0.006481606324195,9.29080625,13.8764277083333,23.4703566666667,4.52742958333333e-05,0.0563405854166667,6.00895479166667,9.59615354166667,22.7552479166667,0.7135995625,0.242197875,0.820847291666667,2.14587,7.6,1.72315708333333,0.160141895833333,0.251635958333333,0.586872895833333,2.70439895833333e-07,0.00134909083333333,0
"253",253,2.01221655698301,43.425,-2.46075,-2.46351,-3.005185,1.6108314854925,21.844275,32.010275,110.198,8.59278,0.5532678581005,1.57464731597323,0.188005666666667,0.187031645833333,0.187522958333333,0.212445,0.310713,0.1071863731601,0.0995821414567,0.3397618308925,7.129499667755e-06,0.0067305599544,9.28766270833333,13.870714375,23.4580239583333,4.52349104166667e-05,0.0568332604166667,5.960724375,9.52140375,22.5757979166667,0.709137770833333,0.242827625,0.823423708333333,2.14587,7.6,1.72269416666667,0.16014475,0.251630083333333,0.586868708333333,2.705126875e-07,0.00135634416666667,0
"254",254,0.277112022445961,43.425,-2.560415,-2.56317,-1.926345,3.524925754815,21.440975,31.90365,109.933,42.62845,0.344626918154,1.58273004632956,0.266741541666667,0.216884666666667,0.1886320625,0.212501,0.310713083333333,0.3609837612925,0.547100510285,-0.5422089619195,3.051031379675e-06,0.00387548566372,9.28408666666667,13.8646508333333,23.445575,4.51956020833333e-05,0.0571194145833333,5.913765,9.44963416666667,22.3980520833333,0.704697520833333,0.243564541666667,0.820437625,2.14587,7.6,1.72220520833333,0.1601441875,0.251623020833333,0.586871854166667,2.70589604166667e-07,0.001360673125,0
"255",255,1.76909026232438,51.55164,-1.26914,-1.54168,-2.26142,3.77852371829,22.390225,31.85575,109.66425,28.5122,1.2136626784025,3.26553359241244,0.307351625,0.2522343125,0.190687875,0.2125738125,0.310707375,0.5517145046025,0.8589096008575,-0.20251238039355,4.71723738381e-06,0.005545556455715,9.280546875,13.8587141666667,23.4335825,4.51563770833333e-05,0.0580292104166667,5.866020625,9.384510625,22.2238770833333,0.700275541666667,0.244127666666667,0.832768604166667,2.14587,7.6,1.72174270833333,0.160141604166667,0.251613958333333,0.586871020833333,2.70662104166667e-07,0.0013731675,0
"256",256,0.293951152611668,51.55164,-1.232805,-1.503235,-1.54104,3.88031957858,23.30775,32.1466,109.4165,75.67895,0.1247575421005,2.04049980978257,0.309708729166667,0.251528479166667,0.191544291666667,0.2125835,0.310711708333333,0.249514655027,0.249514655027,-0.249514655027,1.688638691177e-06,0.00390171418104,9.27779354166667,13.85367875,23.4223375,4.51172541666667e-05,0.0599958854166667,5.81859375,9.31804479166667,22.05214375,0.6958613125,0.244692395833333,0.845757583333333,2.14587,7.6,1.721364375,0.160141916666667,0.251604604166667,0.586852875,2.70721833333333e-07,0.001400394375,0
"257",257,0.529331168401509,0.0538000000000066,-1.082285,-1.37844,-1.69659,4.08399235283,23.5331,32.3591,109.254,64.39605,0.6287761371915,3.77600016751616,0.33330125,0.277285458333333,0.193261875,0.212637979166667,0.3107080625,0.395598051901,0.624100222415,-0.364701728289,1.836403577533e-06,0.00415697364135,9.27608791666667,13.8498966666667,23.411686875,4.5078325e-05,0.0626891479166667,5.76650375,9.24499604166667,21.88274375,0.691422583333333,0.245215479166667,0.849555854166667,2.14587,7.6,1.721065625,0.160148083333333,0.251599791666667,0.5868146875,2.707686875e-07,0.00143719125,0
"258",258,1.18884143917257,0.0538000000000066,-1.038365,-1.21327,-1.947985,6.888508736535,24.841975,32.298875,109.57875,65.0209,2.40509767125,4.48837195941295,0.307716479166667,0.272837625,0.1943870625,0.212647208333333,0.31070825,1.158594897606,1.7621192871585,-0.519413641008,1.4022729622875e-06,0.00379592581605,9.276145625,13.848259375,23.4037947916667,4.50396416666667e-05,0.0678671270833333,5.71497375,9.17067145833333,21.7153645833333,0.686934770833333,0.245668395833333,0.875205979166667,2.14587,7.6,1.72098229166667,0.160158104166667,0.251592583333333,0.5867411875,2.70781791666667e-07,0.00150785270833333,0
